track_id,artist_name,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,msPlayed
1oHxIPqJyvAYHy0PVrDU98,Calvin Harris,dance pop,0.665,0.886,9,-4.175,0,0.0514,0.0469,6.24E-05,0.0525,0.53,128.062,240347,0
09pBww2I1sjGcHac0KvC2M,Dxvn.,dark r&b,0.705,0.598,11,-6.83,0,0.0336,0.222,0.00303,0.131,0.173,104.985,270000,269803
1sHoqPtMfaZML6P77Q586a,Emika,,0.78,0.332,9,-13.138,1,0.163,0.0818,0.541,0.0809,0.117,140.088,208453,4100
4q7jvS0znF9gBVk7WblXnm,Dabin,canadian electronic,0.368,0.754,1,-5.185,1,0.0502,0.00928,0,0.256,0.281,169.881,258679,1034857
40x8vMUHIjqd2A5EtHEvAb,sped up nightcore,nightcore,0.759,0.903,8,-5.287,0,0.0785,0.343,0,0.121,0.878,154.825,174517,174517
06ioYJ99HHjzRk8HrGfkKS,UPSAHL,alt z,0.883,0.415,6,-8.571,0,0.174,0.35,0,0.063,0.318,76.986,155867,47060
3pOSvuKA8pmBG7Ar9Y5OnK,Lauv,pop,0.466,0.551,2,-7.043,1,0.131,0.361,9.32E-05,0.333,0.243,88.794,178560,2110
0mGVZddgCy1jYBnWvKCV8H,Sean Dagher,shanty,0.689,0.283,5,-6.011,1,0.0387,0.941,0,0.116,0.97,160.241,89520,202
5Su5ILFp6U83cnIXwfmlC5,The Irish Rovers,canadian celtic,0.668,0.897,2,-5.135,1,0.0418,0.626,0.229,0.0932,0.955,121.855,176853,462009
5FnWOYFpBAH4dJplxWDNHO,Mike Shinoda,alternative hip hop,0.821,0.382,1,-6.423,1,0.103,0.108,0.866,0.0952,0.38,105.031,129044,74892
2aWCTCjELkYz6r8cSDYBRD,MADAX,sped up,0.557,0.675,0,-7.746,1,0.0339,0.258,0.0227,0.671,0.843,120.01,64750,16219
1414JOjlKK8tf2RuiweqYw,Lofi Night Drives,lo-fi product,0.772,0.51,3,-6.537,1,0.0596,0.798,0.865,0.266,0.731,85,187129,8179
2Ms8MDDtYBw7M3K5F3EqPX,Mimi Webb,alt z,0.569,0.422,0,-5.856,1,0.0302,0.0296,0,0.0613,0.175,76.96,207068,708305
1vBmaijoCBoqmwc3zs5n3s,Shaan,filmi,0.833,0.917,7,-5.498,1,0.0597,0.175,1.92E-06,0.109,0.874,110.001,206947,206792
1fwD4psOujCnyoM3EdF4HJ,Yasumu,lo-fi study,0.666,0.146,9,-16.081,0,0.422,0.912,0.966,0.144,0.12,174.212,122033,122033
1oFeXti9EanzUrHvWfRrfJ,Hans Zimmer,german soundtrack,0.112,0.123,4,-23.025,0,0.0433,0.964,0.696,0.103,0.0298,92.617,341396,3312280
4TusNqseE9NMKMbKjfrJQk,Lund,cloud rap,0.592,0.65,0,-9.648,1,0.0344,0.0709,8.42E-05,0.0832,0.123,156.042,206154,412306
7inCfDM4S3xsVzgOUqSJOH,The Neighbourhood,modern alternative rock,0.348,0.442,1,-7.676,0,0.0637,0.0971,5.31E-05,0.112,0.0674,198.227,208827,417520
2CEgGE6aESpnmtfiZwYlbV,Taio Cruz,dance pop,0.751,0.783,4,-3.724,1,0.0859,0.00379,0,0.036,0.816,119.975,202613,240505
5a0sI8V5iDBiChTCfFNZL1,MIIA,norwegian pop,0.492,0.594,8,-4.403,0,0.0377,0.256,0,0.0759,0.304,123.768,225515,1711543
2ugGtcgmX09LqHb8yFdJ7M,Teleman,chamber psych,0.733,0.716,4,-6.26,0,0.0295,0.0501,0.0853,0.27,0.671,128.993,227040,227040
7rzja9bo3uucVXzVDSBOWi,Hiroyuki Sawano,anime score,0.339,0.75,0,-9.631,1,0.0414,0.00556,0.827,0.271,0.103,124.998,342880,2401
7a5TsU5Nw3VPrR1HH7mHJN,Aries,,0.707,0.642,8,-5.95,1,0.0393,0.0767,0,0.196,0.242,90.026,163333,3972733
1yAZgqemZMdzkxFsETP2Wr,SXULCVTCHER,drift phonk,0.754,0.866,11,-5.115,0,0.0445,0.000116,0.0756,0.48,0.123,122.007,118053,116844
3BNv1ZzyYexaVGUYkEYSRI,DVRKLXGHT,chill phonk,0.755,0.723,2,-2.892,1,0.0329,0.00288,0.532,0.137,0.2,109.985,183273,183134
10EiFBBrJyh2JcFssbHexi,AViVA,alt z,0.634,0.645,9,-6.922,0,0.238,0.0632,0,0.28,0.385,159.926,195598,1688636
0CdgB6CDmrDnWhhcGpfdrp,DJ CHANSEY,aggressive phonk,0.517,0.924,7,-1.868,1,0.084,0.000319,0.673,0.0961,0.386,199.944,124115,80473
1RX7o9psT151nul0lEQaGX,Notaker,,0.538,0.47,5,-8.935,0,0.058,0.0691,0,0.122,0.174,102.591,199697,599033
3AGawd3ZkLbYQlxe4nZIEK,Skrillex,brostep,0.404,0.753,8,-2.986,0,0.0656,0.0649,0,0.281,0.207,150.147,302520,3556
6js2oxYoTCQFsoW8bV2oL0,Dimension 32,lo-fi sleep,0.687,0.17,10,-16.478,1,0.0304,0.897,0.885,0.115,0.116,120.01,142750,285500
2bjUEg4jBtKBlPdNrTAppI,5 Seconds of Summer,boy band,0.562,0.46,5,-4.173,1,0.259,0.476,0,0.107,0.623,176.055,158099,2290744
388kF2viiv8i9aEWIThyGT,Linkin Park,alternative metal,0.545,0.861,3,-4.819,0,0.034,0.0624,0,0.131,0.279,105.017,204173,20883
5iTaLzgPI5jRMVAxITcZwT,5 Seconds of Summer,boy band,0.418,0.445,5,-5.407,1,0.227,0.469,0,0.123,0.608,175.686,157326,3830296
7FGq80cy8juXBCD2nrqdWU,benny blanco,pop,0.632,0.686,6,-7.665,0,0.243,0.549,0,0.2,0.329,89.949,170770,479541
46D0hYb1B7qiU33VtXt21W,Camila Cabello,dance pop,0.574,0.593,4,-5.731,0,0.0463,0.411,1.55E-06,0.0966,0.355,128.073,194686,194686
00G1BtS8r791C63yZLVc0R,Low Roar,icelandic indie,0.505,0.42,9,-9.364,0,0.0266,0.558,0.0499,0.218,0.113,109.921,288667,6655800
5sbkFKdxVQ2FgEjKMvrHAL,Armaan Malik,filmi,0.344,0.873,10,-3.387,1,0.221,0.0932,0,0.153,0.307,170.041,192353,1172119
1tQb4UZQyNpLOZKbSY3h13,Gareth Coker,video game music,0.522,0.0534,0,-22.077,1,0.0368,0.755,0.883,0.0933,0.142,119.924,204640,15836
7CZKnz9mEt8Z638tyY5cKL,Monkey Majik,j-pop,0.54,0.752,11,-5.212,1,0.0267,0.159,0,0.363,0.462,84.033,271520,625454
45O0tUN9Bh6LH4eNxQ07AT,Sean Kingston,dance pop,0.734,0.639,1,-3.241,1,0.0316,0.0348,0,0.102,0.836,121.212,201653,560329
3EYbyRomsGqlLyXP1FDMzv,Henry Jackman,british soundtrack,0.214,0.611,1,-9.616,1,0.0425,0.148,0.85,0.0854,0.0397,118.193,350200,6268
3udQ0Rt578XjqQ1hgrI2TL,KK,filmi,0.669,0.577,5,-7.063,0,0.0406,0.0347,0.00175,0.373,0.479,124.857,234173,173083
3Q5cLvkKsHJvYltf8k7HkO,Ty Dolla $ign,hip hop,0.818,0.598,10,-5.948,0,0.113,0.0573,1.32E-06,0.634,0.331,111.052,231618,12735
4wz3erdRDbjMfSUAtglvTj,Nic Howell,,0.767,0.617,5,-7.636,1,0.0341,0.11,0.00609,0.0971,0.598,110.019,134000,578404
5ytl9khoVW9e0il8oVX5ob,Uttam Singh,classic bollywood,0.479,0.509,7,-11.75,0,0.0488,0.653,2.45E-06,0.21,0.449,143.767,206002,206001
4Io7LWhjZMORDTzHIsqDQ9,Kishore Kumar,classic bollywood,0.361,0.63,0,-9.612,0,0.0668,0.717,5.34E-06,0.306,0.444,116.988,472947,110950
1JkilRAxRKFjvOKsqur9rx,Alessandro Alessandroni,italian library music,0.487,0.0533,0,-19.18,1,0.0767,0.888,0.873,0.122,0.409,70.176,83671,76636
1EZTyuldgPG3zfh0TyJtTl,MOON,gym phonk,0.682,0.746,11,-6.372,1,0.192,0.00512,0.401,0.196,0.392,129.995,110769,157313
0BQ4zIMESy75Qf2HeMi4ds,TEEMID,new french touch,0.686,0.472,0,-8.638,0,0.0897,0.416,0.0908,0.0971,0.0832,100.106,213975,330685
2GiJYvgVaD2HtM8GqD9EgQ,BØRNS,indie poptimism,0.611,0.797,6,-7.627,0,0.0533,0.00543,0.00137,0.26,0.518,120.041,218107,5771945
4P2thFDOvuO497xWkyPUG0,Wolfgang Gartner,complextro,0.769,0.987,1,-4.997,1,0.23,0.044,0.228,0.0791,0.259,127.49,207785,144227
5N4erncE7kuUccm7zEmwzk,Silk City,edm,0.588,0.67,0,-6.439,1,0.0473,0.0104,3.33E-06,0.338,0.505,118.159,238173,86311
6qZjm61s6u8Ead9sWxCDro,Tame Impala,australian psych,0.598,0.553,9,-6.742,0,0.0397,0.562,0.157,0.257,0.533,123.075,211227,422463
1cmkY5LNyHpESfwiQ1SH9v,Confetti,la pop,0.605,0.619,0,-4.691,1,0.148,0.0102,0,0.164,0.796,166.018,159036,159036
6kiauSlWtddVQx4JwJx51p,DJ Khalil,,0.58,0.935,6,-4.847,0,0.293,0.176,0,0.514,0.666,129.173,219400,219400
6lGuFStXhrgBEap91aqGbs,Erasure,new romantic,0.578,0.73,2,-10.596,1,0.0395,0.000441,0.454,0.296,0.397,119.989,205508,987835
7JIIY2oDPFkURYMCLJuzhe,Dominic Fike,alternative pop rock,0.394,0.327,4,-14.291,1,0.114,0.849,0,0.125,0.411,93.358,150320,986873
0LlTn7ZnC0Nu3lDY2cg8jL,Anson Seabra,alt z,0.477,0.0489,4,-17.039,1,0.0611,0.929,0,0.0686,0.356,200.082,239700,1045205
4TuGt2O2iqrisOsNQNrL0j,Steven Price,british soundtrack,0.407,0.433,2,-15.331,0,0.0376,0.467,0.936,0.0663,0.0779,119.921,155827,155661
44FhaUriSuAQtDIgEoM1OD,TOMYGONE,traprun,0.673,0.904,7,-3.346,0,0.117,0.0781,0.000144,0.12,0.207,149.935,209600,1004130
5EnlIs1BhTUJ3bWca1RUlY,Mia Rodriguez,alt z,0.58,0.616,9,-6.297,1,0.0527,0.077,0.000552,0.134,0.392,170.138,213988,213809
3ze5haYQIPLiNHq3Iahz98,Olivia O'Brien,alt z,0.785,0.528,9,-7.729,0,0.0665,0.0715,0,0.132,0.184,118.974,208720,1936
7k7JKDjCd9zuL0iF7iWaNs,Charlie Puth,pop,0.77,0.555,4,-6.361,1,0.0754,0.224,1.78E-06,0.0754,0.776,100.035,170947,169963
0gGwIl6b1PRp2bE9wCbWa3,Munn,singer-songwriter pop,0.688,0.406,8,-8.485,1,0.0428,0.767,2.81E-06,0.126,0.281,121.885,187200,5049978
09HCvtlxNRpifu8jG1NRWk,GRACEY,uk pop,0.426,0.307,2,-8.955,1,0.052,0.814,0,0.108,0.353,173.456,233159,68477
2YUjJiHEhbb7eO9OWHdarW,Rishi,,0.63,0.438,8,-10.269,1,0.0525,0.586,4.25E-06,0.104,0.514,146.025,205510,909050
5tgyRhmZ480ytCSxJKZIKv,Linkin Park,alternative metal,0.333,0.78,6,-16.711,0,0.0701,0.0174,0.9,0.878,0.038,80.293,18333,18333
6Ee34qCOE6FBzEPRAGwSrn,Jhayco,reggaeton,0.794,0.669,6,-5.837,0,0.144,0.063,6.19E-05,0.0997,0.128,114.96,196587,66754
,Alan Silvestri,,,,,,,,,,,,,,1206325
46n9OJc7LOIVdj8t2l5WA5,Danny Avila,,0.666,0.72,9,-4.483,1,0.0269,0.371,0,0.0793,0.312,99.97,205724,807726
7qMQFItlonCHZ9oCkTPw1m,Antonius B,,0.368,0.0741,8,-23.3,1,0.031,0.787,0.87,0.0983,0.0654,76.199,113684,341052
3CIyK1V4JEJkg02E4EJnDl,Imagine Dragons,modern rock,0.728,0.783,11,-4.424,0,0.266,0.237,0,0.434,0.555,77.011,173381,1802167
2JI1pn3PvO3AdV1tKiiATT,Chris James,singer-songwriter pop,0.82,0.543,8,-8.03,1,0.206,0.227,3.31E-06,0.107,0.802,96.917,150000,150000
3RrVrTmfdd7qx5cRYX2RL7,Braden Ross,,0.511,0.304,0,-15.352,1,0.198,0.751,0,0.127,0.554,73.179,145154,2798087
5oAzvOgBW850aDUI2H9gGe,Barren Gates,traprun,0.503,0.829,5,-4.784,0,0.0592,0.141,0.000147,0.143,0.301,150.1,243200,0
3VqHuw0wFlIHcIPWkhIbdQ,Metallica,hard rock,0.566,0.834,6,-8.412,0,0.0298,0.00277,0.008,0.0625,0.621,123.296,331560,186736
50xYqUTVCvoqRLuyWFuG3r,Linkin Park,alternative metal,0.752,0.796,6,-7.536,1,0.0503,0.00498,0.000245,0.471,0.887,104.992,243613,517795
47DeTufpEGrePu6TaVEuoN,Jóhann Jóhannsson,compositional ambient,0.252,0.0875,9,-24.711,0,0.0403,0.989,0.873,0.108,0.126,135.774,108969,191628
,Learn Japanese with Masa sensei! ,,,,,,,,,,,,,,135259
,3minem-norute,,,,,,,,,,,,,,206387
,Learn Japanese with Masa sensei! ,,,,,,,,,,,,,,120715
4zAn32c3JN4bZZ2vzotEAE,Jaden,pop rap,0.342,0.238,2,-14.366,1,0.0335,0.917,0.754,0.568,0.563,82.849,63200,21480
6VKha9kbRxUWQSx7eH7Rxw,Ritt Momney,bedroom pop,0.789,0.297,0,-8.399,1,0.0885,0.688,0.567,0.109,0.497,153.044,146298,1050822
48Iv63pZwL1ok47qTk18Ly,Gareth Coker,video game music,0.548,0.329,9,-18.558,0,0.0304,0.0824,0.7,0.125,0.0869,89.963,256000,23944
1wFGZZgPRBDnyfeJPOxuES,Mondo Loops,lo-fi sleep,0.702,0.154,7,-17.943,1,0.0527,0.786,0.858,0.112,0.416,131.961,168000,168000
6KU6lJNEwpHSB8EdI6klNN,Gaea Antoniou,sleep,0.0802,0.00761,2,-32.863,1,0.0497,0.975,0.9,0.112,0.0623,172.676,177000,177000
3vYhiBnAnCGL26yDB1QDQG,Pyotr Ilyich Tchaikovsky,classical,0.163,0.012,7,-31.042,0,0.0415,0.949,0.0438,0.107,0.0654,130.813,141533,140052
1zNkDuAsIpMf9vAMxeZ8Ih,MercyMe,ccm,0.334,0.567,5,-5.736,1,0.0414,0.368,2.78E-05,0.0953,0.12,110.545,255160,8120
0MVeLASrPyBrC6hwwhIMwu,Matt Maltese,indie anthem-folk,0.481,0.293,2,-5.999,1,0.0294,0.948,7.11E-05,0.11,0.134,82.965,237928,1881390
39OqZkxrUiMAR1bG3oquBA,!!!,alternative dance,0.71,0.831,2,-6.847,0,0.0392,0.107,0.00131,0.159,0.867,104.972,227067,227066
,Pearboi,,,,,,,,,,,,,,1550689
6RpBuAEyOoMC4nSzYZrDOK,DaniSogen,japanese chillhop,0.64,0.288,8,-17.264,0,0.0413,0.884,0.848,0.144,0.325,76.012,168158,168157
5M4yti0QxgqJieUYaEXcpw,Tame Impala,australian psych,0.424,0.615,9,-6.217,0,0.0325,0.0158,0.000389,0.0844,0.155,77.935,318591,318556
1laklHabNoZZWltFgQYzCh,Lvly,scandipop,0.488,0.547,0,-8.111,0,0.112,0.0643,1.12E-05,0.109,0.186,95.115,212731,2996922
766TU1rC0hxn4GDyBxFqk6,Haley Bennett,,0.639,0.579,1,-9.6,0,0.063,0.707,0,0.119,0.38,119.085,193773,353170
7Jg65cOkLoiT7Q4vQqUvIG,Backstreet Boys,boy band,0.723,0.848,10,-4.51,0,0.0366,0.0417,0,0.198,0.572,108.02,223813,201882
6uHuk7MrwQSAc98f0eNrWM,Nick Wilson,indie anthem-folk,0.659,0.571,1,-5.654,0,0.0371,0.0698,0,0.107,0.21,122.949,184633,14371
3GVkPk8mqxz0itaAriG1L7,XXXTENTACION,emo rap,0.734,0.57,7,-7.066,0,0.133,0.847,2.14E-05,0.112,0.689,129.953,95467,95466
6NjP6CP3ILp0SrczlWcMvv,Charlotte Lawrence,alt z,0.479,0.231,2,-10.278,1,0.0481,0.753,0,0.37,0.33,112.255,204648,409296
6klFWv2xDGeTDoiKTtx4hg,Matt Maltese,indie anthem-folk,0.599,0.427,5,-9.037,1,0.0242,0.747,0.105,0.0984,0.111,73.801,203133,3841385
,ODESZA,,,,,,,,,,,,,,12234399
3UEnF6y5tyHVtMzldS3svp,Unlike Pluto,,0.62,0.864,5,-4.334,0,0.114,0.0323,0,0.117,0.395,98.059,228980,3347449
3WBRfkOozHEsG0hbrBzwlm,Porter Robinson,complextro,0.55,0.648,7,-6.542,1,0.0309,0.0191,0,0.0999,0.323,156.957,202821,198921
7qEUFOVcxRI19tbT68JcYK,Taylor Swift,pop,0.498,0.61,6,-5.098,1,0.0363,0.271,0,0.223,0.474,79.918,245427,245413
6TaCOF1MWsbYpOttWRof03,Chris James,singer-songwriter pop,0.495,0.673,11,-9.924,0,0.0394,0.265,0.048,0.213,0.486,160.125,161719,161718
6PTTeY12n90KRFBdX1Rlpq,Sean Kennedy,modern alternative pop,0.478,0.672,1,-10.54,1,0.1,0.477,0.000775,0.16,0.183,131.468,176757,656121
46RSHHcMv3BhuXobfFfAAT,Tuvaband,pop folk,0.339,0.294,9,-11.564,0,0.037,0.97,0.528,0.0745,0.0711,109.541,247589,495011
7AlaXfx2sqPDyv5iTnVJVf,Phil Good,la pop,0.681,0.549,1,-9.275,0,0.0606,0.514,0.00185,0.113,0.485,200.011,227106,71163
4c3vF1y4ggD8WdMB2gNjZL,RADWIMPS,j-pop,0.414,0.485,6,-15.069,0,0.0492,0.964,0.879,0.0897,0.397,195.043,103027,1087141
29m79w9xPMH4YCD6r8JSmV,AP Dhillon,desi hip hop,0.837,0.717,5,-7.749,0,0.0822,0.0842,0,0.149,0.494,94.984,176233,49920919
,Lord Arkh,,,,,,,,,,,,,,8997
7l5B1ilLEOxqp9V2LZyKIg,Lxst,sad rap,0.645,0.71,7,-5.094,1,0.07,0.38,0.00127,0.0916,0.126,165.959,145096,145096
39pMuJ3ShxDqb7bBIAXSYG,Hiboky,anime phonk,0.441,0.561,11,-6.017,0,0.0357,0.00953,0.00432,0.553,0.178,128.345,134683,825042
09fAL7YwPV3YzVmQDzLY8d,AURORA,art pop,0.428,0.357,9,-9.96,1,0.0281,0.787,0.00296,0.0809,0.286,145.675,252717,707632
2nMIHSTYRQGAWulpjWVGDQ,The Light,classic progressive house,0.679,0.796,11,-9.006,0,0.0396,2.20E-05,0.838,0.0769,0.456,129.994,484613,38520
1BncfTJAWxrsxyT9culBrj,Ludovico Einaudi,bow pop,0.447,0.449,2,-10.634,1,0.0376,0.934,0.961,0.0697,0.036,92.468,315427,3603738
7rr6n1NFIcQXCsi43P0YNl,Nawab,desi hip hop,0.765,0.948,6,-2.816,0,0.199,0.298,0,0.0784,0.647,172.038,199535,305659
1EmEUcSo4TNbxR84er0edj,Hiroyuki Sawano,anime score,0.585,0.335,9,-13.812,0,0.0313,0.663,0.888,0.0987,0.0375,119.947,181413,58340251
,Jimmy's Atelier,,,,,,,,,,,,,,21525727
0qUcpOOna3kkrwfqky85e1,Sista Prod,sad lo-fi,0.768,0.339,0,-13.169,1,0.777,0.608,0.000956,0.261,0.568,76.229,154599,309592
1eCTQhsNA31FcwyNcJcf86,Sista Prod,sad lo-fi,0.702,0.616,6,-4.903,1,0.326,0.686,0,0.145,0.507,80.482,156188,11076574
2RSqIGxbnTQQjZIS5Iyakn,Tones And I,australian pop,0.649,0.73,9,-4.742,0,0.0318,0.0452,0,0.497,0.399,94.979,236184,55040
0VpEX8ib3wE7u8NOw4szU6,PRETTYMUCH,boy band,0.631,0.512,0,-9.675,0,0.0572,0.511,0,0.0827,0.529,106.027,204267,2100367
2kHrlDvECzPyjcbmSQNusl,Lund,cloud rap,0.639,0.446,6,-10.489,1,0.0378,0.295,0,0.181,0.363,76.004,197368,8887609
2vxSwL6IltooHhdhfrD2rH,GREEN ORXNGE,drift phonk,0.594,0.928,11,-3.08,0,0.0649,0.000262,0.475,0.18,0.389,119.988,145354,145354
2KOR0FNI6I9OgSH0w59oCI,MoonDeity,gym phonk,0.701,0.9,1,1.099,1,0.129,0.00158,0.946,0.626,0.506,109.135,116767,151842
3nIlBeSIVnDbWFO3mExxV2,Aries,,0.662,0.525,6,-8.546,0,0.0341,0.281,0,0.199,0.577,133.937,149843,149843
0tjfognbowyFM3RHTdxjPK,Troye Sivan,australian pop,0.292,0.678,10,-5.595,1,0.0724,0.192,0,0.146,0.365,87.436,220403,72520
4psplHWQfO9vEtEPGiQix4,WILLIS,alabama indie,0.554,0.515,7,-7.892,1,0.0259,0.289,0.00112,0.128,0.676,166.99,189043,42331
4bbDlzPasNSFI1l69mx2zx,chillpill,,0.761,0.742,11,-2.408,1,0.0368,0.0204,3.92E-06,0.109,0.67,138.012,154790,341106
1j3SmM9Z34uaIbiMr0yWOQ,BLXCKBUSTA,drift phonk,0.537,0.922,7,-3.793,1,0.0432,0.0434,0.609,0.284,0.339,165,119273,92932
7nHeBk3OsoBCLlQNpSxEgn,Hikaru Utada,anime,0.626,0.729,1,-6.785,0,0.102,0.0135,0,0.133,0.441,159.762,222013,98520
2QdVcmVPIxW826rRJDf58l,Ruel,alt z,0.711,0.634,9,-4.351,1,0.0668,0.139,0,0.103,0.356,90.04,203747,590184
49STsddEpwQEIEymiWjpQY,Low Roar,icelandic indie,0.415,0.338,9,-12.703,0,0.0535,0.885,0.348,0.116,0.202,141.399,351701,361834
6s7QCvRW7ez9TNZpWG17gw,Narysal,,0.674,0.729,0,-4.189,1,0.0493,0.226,0,0.14,0.501,123.977,210000,641131
5At5h5TX0QVEqVh32mUrtk,Riley Baron,,0.331,0.308,11,-15.39,1,0.033,0.882,0.0493,0.104,0.0391,129.812,285696,285696
698ItKASDavgwZ3WjaWjtz,Alan Walker,electro house,0.468,0.627,6,-5.085,1,0.0476,0.0281,7.97E-06,0.11,0.159,179.642,212107,124706
77GXioLcswmFLd6wAqN2Eo,Shallou,electropop,0.693,0.728,2,-7.621,0,0.034,0.0758,0.000833,0.103,0.512,114.998,283493,3037047
5sTaIoZeviNS0ZIDYWMNpT,Adon,chill house,0.498,0.66,7,-6.057,1,0.0845,0.0191,0.277,0.344,0.29,104.721,153602,31012
16BnRyqzdVcurz038JKdje,AVIV,,0.701,0.496,4,-6.758,1,0.0299,0.365,2.87E-06,0.259,0.963,123.856,163421,16189449
4Yf5bqU3NK4kNOypcrLYwU,Linkin Park,alternative metal,0.554,0.978,4,-3.554,1,0.131,0.111,0,0.0731,0.594,135.095,162600,162600
3MnAsEBBsEj86d03RgO4EM,Alexander Rybak,,0.573,0.784,2,-5.359,0,0.0293,0.61,3.89E-05,0.278,0.655,107.991,182600,23912866
2kqznqoGk7yjTcCAOGSx1z,Ewan J Phillips,british singer-songwriter,0.395,0.338,1,-9.689,1,0.0507,0.547,0,0.0959,0.12,147.557,245554,245553
1oz3gEoNWHAS3pjwThdSJb,Lauv,pop,0.703,0.656,6,-5.363,0,0.078,0.139,0,0.0947,0.455,82.964,146375,1036301
6rAGFY9D3ah6Lb7fUgbNNH,Alan Walker,electro house,0.447,0.553,0,-4.817,1,0.0322,0.212,0,0.165,0.252,149.877,168118,1941915
13AvBkyFz0QgNV54M8rSM3,DREAMERS,modern alternative rock,0.634,0.861,9,-3.874,0,0.0387,0.0341,6.67E-06,0.0744,0.708,139.988,204453,567584
75iZaRMctH8FamTOhokRVJ,Sasha Alex Sloan,alt z,0.641,0.37,1,-8.645,0,0.0565,0.32,0,0.206,0.242,81.043,167353,751314
,Vishal-Shekhar,,,,,,,,,,,,,,288019
58QhkbaAkLFnn7JwAnAato,Eminem,detroit hip hop,0.83,0.546,1,-5.716,1,0.295,0.227,0,0.112,0.535,182.973,262494,22608
1ATfaLTaOJH2uG5RqYV9Ac,Francis Karel,indonesian singer-songwriter,0.604,0.609,7,-5.531,1,0.0676,0.717,0,0.179,0.39,112.028,189619,1493925
7loj0fBXhoXz80KVXAFYex,Sasha Alex Sloan,alt z,0.692,0.248,10,-11.304,0,0.0283,0.919,1.28E-05,0.102,0.437,100.111,166372,196277
4h5sin0ACS7b5MkZsMRmWS,Lund,cloud rap,0.704,0.241,0,-16.536,1,0.032,0.487,0.0887,0.14,0.0628,107.994,228889,1092056
24iWUKHLXE4ZDkAj0GK4kt,Stacey Ryan,,0.61,0.719,8,-3.352,1,0.239,0.238,0,0.143,0.695,111.734,158880,158880
7Lv78wiIJcKgND9Zi7AIOt,Forest Blakk,singer-songwriter pop,0.45,0.483,2,-6.754,1,0.0572,0.179,0,0.127,0.206,118.305,226067,1957706
4QJ3kR7tnwUdbjgCz04hDh,Retro Jungle,lo-fi beats,0.644,0.0904,7,-24.887,1,0.04,0.795,0.93,0.107,0.314,130.047,236308,708921
2qKmnm0cEXnvD82C6Sr2hs,Young Franco,aussietronica,0.766,0.8,4,-7.676,1,0.321,0.0455,0,0.672,0.806,111.126,124494,124493
6vKcePDnMxOGChJYEOzu91,Dimension 32,lo-fi sleep,0.454,0.0834,0,-21.809,1,0.0343,0.942,0.883,0.101,0.0791,147.928,154595,309190
1f7cJyMQrBF3V64TPnbfsI,Besomorph,alt z,0.469,0.777,8,-6.175,0,0.0742,0.0183,0,0.111,0.252,139.967,149571,149350
0SxU0i9ppQlN2hl9wShMfj,Draze,,0.61,0.515,8,-11.877,0,0.111,0.335,0,0.113,0.544,126.924,188036,18140
1ZMiCix7XSAbfAJlEZWMCp,Harry Styles,pop,0.567,0.267,4,-6.502,1,0.0299,0.839,1.46E-06,0.089,0.0592,110.011,240133,456919
4jeBx7Xm7zwmRx28Ysfevw,Phil Good,la pop,0.635,0.762,10,-6.784,1,0.0621,0.565,3.13E-05,0.0953,0.295,157.027,170310,1873444
4jvjzW7Hm0yK4LvvE0Paz9,Lil Peep,cloud rap,0.669,0.574,4,-6.442,0,0.0286,0.0175,0.00294,0.146,0.273,120.013,196400,9852
24MWSatP5sTylISvJONhnB,Jaden,pop rap,0.69,0.541,4,-9.259,1,0.042,0.721,4.64E-05,0.112,0.787,130.024,222717,445434
1lk7XKml3xru8taOpI1bih,Kurt Hugo Schneider,viral pop,0.69,0.352,7,-10.348,1,0.0286,0.471,0,0.0955,0.263,128.044,211436,211436
395KzBy0bkb57dEvg6cfzJ,James Arthur,pop,0.552,0.347,6,-9.542,1,0.0303,0.79,2.15E-06,0.111,0.173,113.809,211653,3053
2xhGZ3WzOa3tir28y7Cb88,Peachy!,lo-fi beats,0.719,0.36,6,-12.034,1,0.398,0.748,2.18E-06,0.0812,0.409,80.184,124000,124000
3Q8N40f3RvtQoaPnEwYj6d,ODESZA,chillwave,0.797,0.78,10,-8.943,0,0.184,0.478,0.896,0.379,0.207,123.997,305806,232936
4oeaIftdpT3JuZLcCkKmVE,The Weeknd,canadian contemporary r&b,0.517,0.677,8,-6.373,0,0.0746,0.0324,3.37E-05,0.189,0.192,173.978,220307,1518683
110PnrQX9AJIt3HNJtjPgt,Dayglow,austindie,0.679,0.582,11,-10.459,1,0.0615,0.0306,0.000932,0.108,0.767,149.975,277200,277033
4Uy3kNxW2kB8AEoXljEcth,Nicki Minaj,hip pop,0.766,0.881,9,-5.158,0,0.137,0.0166,2.30E-06,0.347,0.674,112.027,174893,270273
19a3JfW8BQwqHWUMbcqSx8,Kanye West,chicago rap,0.465,0.735,6,-3.715,1,0.117,0.0711,0,0.0975,0.409,173.935,196040,11688
1i36kkhmhBxf4lYJscg5zK,Bazzi,pop,0.699,0.668,5,-4.272,0,0.0336,0.154,3.20E-06,0.362,0.314,144.105,148230,2943553
0Eq4BMgsdV6DkLSJfX8eBt,"Earth, Wind & Fire",disco,0.666,0.714,4,-9.448,0,0.0617,0.291,0.0212,0.128,0.69,89.018,226213,226065
0HKzYLiNdTdGFfgStbfpQV,Peter Fenn,la pop,0.806,0.493,8,-8.847,1,0.0348,0.493,0,0.107,0.454,110.078,131937,131937
